solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,search_proportion_used,current_threshold,variables,constraints,cpu_time
0,once,auto,cold,1,,0,100,0.5,0.1,fixed,10,646800,646800,1,,4950,646801,895.797547828
0,iterative,auto,warm,0.01,,0,100,0.5,0.1,fixed,10,100,100,1,,4950,101,0.010734737000007044
0,iterative,auto,warm,0.01,,1,100,0.5,0.1,fixed,10,10,10,0.01,,4950,111,0.004951612000013483
0,iterative,auto,warm,0.01,,2,100,0.5,0.1,fixed,10,10,10,0.01,,4950,121,0.004428575000019919
0,iterative,auto,warm,0.01,,3,100,0.5,0.1,fixed,10,10,10,0.01,,4950,131,0.004806102999964423
0,iterative,auto,warm,0.01,,4,100,0.5,0.1,fixed,10,10,10,0.01,,4950,141,0.004423100000053637
0,iterative,auto,warm,0.01,,5,100,0.5,0.1,fixed,10,10,10,0.01,,4950,151,0.00433625599998777
0,iterative,auto,warm,0.01,,6,100,0.5,0.1,fixed,10,10,10,0.01,,4950,161,0.004453936999993857
0,iterative,auto,warm,0.01,,7,100,0.5,0.1,fixed,10,10,10,0.01,,4950,171,0.0042222790000323585
0,iterative,auto,warm,0.01,,8,100,0.5,0.1,fixed,10,10,10,0.01,,4950,181,0.00447246599992468
0,iterative,auto,warm,0.01,,9,100,0.5,0.1,fixed,10,10,10,0.01,,4950,191,0.004034031999935905
0,iterative,auto,warm,0.01,,10,100,0.5,0.1,fixed,10,10,10,0.01,,4950,201,0.004399127000056069
0,iterative,auto,warm,0.01,,11,100,0.5,0.1,fixed,10,10,10,0.01,,4950,211,0.004427434000035646
0,iterative,auto,warm,0.01,,12,100,0.5,0.1,fixed,10,10,10,0.01,,4950,221,0.004512795999971786
0,iterative,auto,warm,0.01,,13,100,0.5,0.1,fixed,10,10,10,0.01,,4950,231,0.004578715999969063
0,iterative,auto,warm,0.01,,14,100,0.5,0.1,fixed,10,10,10,0.01,,4950,241,0.004309204000037425
0,iterative,auto,warm,0.01,,15,100,0.5,0.1,fixed,10,10,10,0.01,,4950,251,0.004675302000009651
0,iterative,auto,warm,0.01,,16,100,0.5,0.1,fixed,10,10,10,0.01,,4950,261,0.004753929999992579
0,iterative,auto,warm,0.01,,17,100,0.5,0.1,fixed,10,10,10,0.01,,4950,271,0.004473941000014747
0,iterative,auto,warm,0.01,,18,100,0.5,0.1,fixed,10,10,10,0.01,,4950,281,0.00476250400004119
0,iterative,auto,warm,0.01,,19,100,0.5,0.1,fixed,10,10,10,0.01,,4950,291,0.004718255999932808
0,iterative,auto,warm,0.01,,20,100,0.5,0.1,fixed,10,10,10,0.01,,4950,301,0.004763384999932896
0,iterative,auto,warm,0.01,,21,100,0.5,0.1,fixed,10,10,10,0.01,,4950,311,0.004709653999952934
0,iterative,auto,warm,0.01,,22,100,0.5,0.1,fixed,10,10,10,0.01,,4950,321,0.0043853509999962625
0,iterative,auto,warm,0.01,,23,100,0.5,0.1,fixed,10,10,10,0.01,,4950,331,0.00477175299999999
0,iterative,auto,warm,0.01,,24,100,0.5,0.1,fixed,10,10,10,0.01,,4950,341,0.005001913000000968
0,iterative,auto,warm,0.01,,25,100,0.5,0.1,fixed,10,10,10,0.01,,4950,351,0.005014562000042133
0,iterative,auto,warm,0.01,,26,100,0.5,0.1,fixed,10,10,10,0.01,,4950,361,0.00487365799995132
0,iterative,auto,warm,0.01,,27,100,0.5,0.1,fixed,10,10,10,0.01,,4950,371,0.0049932530000660336
0,iterative,auto,warm,0.01,,28,100,0.5,0.1,fixed,10,10,10,0.01,,4950,381,0.004711567000072137
0,iterative,auto,warm,0.01,,29,100,0.5,0.1,fixed,10,10,10,0.01,,4950,391,0.004752519999897231
0,iterative,auto,warm,0.01,,30,100,0.5,0.1,fixed,10,10,10,0.01,,4950,401,0.004289103000019168
0,iterative,auto,warm,0.01,,31,100,0.5,0.1,fixed,10,10,10,0.01,,4950,411,0.004975753999929111
0,iterative,auto,warm,0.01,,32,100,0.5,0.1,fixed,10,10,10,0.01,,4950,421,0.004687761000013779
0,iterative,auto,warm,0.01,,33,100,0.5,0.1,fixed,10,10,10,0.01,,4950,431,0.004336956999964059
0,iterative,auto,warm,0.01,,34,100,0.5,0.1,fixed,10,10,10,0.01,,4950,441,0.005381532000001243
0,iterative,auto,warm,0.01,,35,100,0.5,0.1,fixed,10,10,10,0.01,,4950,451,0.004372810999939247
0,iterative,auto,warm,0.01,,36,100,0.5,0.1,fixed,10,10,10,0.01,,4950,461,0.004913660000056552
0,iterative,auto,warm,0.01,,37,100,0.5,0.1,fixed,10,10,10,0.01,,4950,471,0.004900335999991512
0,iterative,auto,warm,0.01,,38,100,0.5,0.1,fixed,10,10,10,0.01,,4950,481,0.004952318000050582
0,iterative,auto,warm,0.01,,39,100,0.5,0.1,fixed,10,10,10,0.01,,4950,491,0.005381731000056789
0,iterative,auto,warm,0.01,,40,100,0.5,0.1,fixed,10,10,10,0.01,,4950,501,0.004833571000062875
0,iterative,auto,warm,0.01,,41,100,0.5,0.1,fixed,10,10,10,0.01,,4950,511,0.005077945000039108
0,iterative,auto,warm,0.01,,42,100,0.5,0.1,fixed,10,10,10,0.01,,4950,521,0.00554200299995955
0,iterative,auto,warm,0.01,,43,100,0.5,0.1,fixed,10,10,10,0.01,,4950,531,0.005131613000003199
0,iterative,auto,warm,0.01,,44,100,0.5,0.1,fixed,10,10,10,0.01,,4950,541,0.004706700000042474
0,iterative,auto,warm,0.01,,45,100,0.5,0.1,fixed,10,10,10,0.01,,4950,551,0.004912697999998272
0,iterative,auto,warm,0.01,,46,100,0.5,0.1,fixed,10,10,10,0.01,,4950,561,0.005486858999915967
0,iterative,auto,warm,0.01,,47,100,0.5,0.1,fixed,10,10,10,0.01,,4950,571,0.005451568999887968
0,iterative,auto,warm,0.01,,48,100,0.5,0.1,fixed,10,10,10,0.01,,4950,581,0.004839332999949875
0,iterative,auto,warm,0.01,,49,100,0.5,0.1,fixed,10,10,10,0.01,,4950,591,0.005399555000053624
0,iterative,auto,warm,0.01,,50,100,0.5,0.1,fixed,10,10,10,0.01,,4950,601,0.0054766349999226804
0,iterative,auto,warm,0.01,,51,100,0.5,0.1,fixed,10,10,10,0.01,,4950,611,0.004890496000029998
