solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,min_order,min_proportion,proportion_used,variables,constraints,cpu_time
0,once,auto,cold,0,190,0.5,0.1,fixed,3000,4500720,4500720,0,1,1,17955,4500721,27452.967961077
0,iterative,dual,warm,0,190,0.5,0.1,fixed,3000,100,100,0,0.001,1,17955,101,0.03812790399751975
0,iterative,dual,warm,1,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,3101,0.8041844440012937
0,iterative,dual,warm,2,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,6101,1.2501016810019792
0,iterative,dual,warm,3,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,9101,1.125605862998782
0,iterative,dual,warm,4,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,12101,2.3704234340002586
0,iterative,dual,warm,5,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,15101,110.5684738350028
0,iterative,dual,warm,6,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,18101,600.1358607039983
0,iterative,dual,warm,7,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,21101,1326.2747463099986
0,iterative,dual,warm,8,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,24101,897.7011616420023
0,iterative,dual,warm,9,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,27101,412.6009072779998
0,iterative,dual,warm,10,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,30101,14.866346120001253
0,iterative,dual,warm,11,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,33101,0.15531095099868253
0,iterative,dual,warm,12,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,36101,0.16119209099997533
0,iterative,dual,warm,13,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,39101,0.18086719600250944
0,iterative,dual,warm,14,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,42101,0.1848555770011444
0,iterative,dual,warm,15,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,45101,0.18150639299710747
0,iterative,dual,warm,16,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,48101,0.19175112800076022
0,iterative,dual,warm,17,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,51101,0.2038559829998121
0,iterative,dual,warm,18,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,54101,0.19656489499902818
0,iterative,dual,warm,19,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,57101,0.20361719200082007
0,iterative,dual,warm,20,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,60101,0.20353264300138108
0,iterative,dual,warm,21,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,63101,0.2221786840018467
0,iterative,dual,warm,22,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,66101,0.23295380399940768
0,iterative,dual,warm,23,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,69101,0.23870791000081226
0,iterative,dual,warm,24,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,72101,0.2591919689984934
0,iterative,dual,warm,25,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,75101,0.4305250539982808
0,iterative,dual,warm,26,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,78101,0.41640474700034247
0,iterative,dual,warm,27,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,81101,0.4072728869978164
0,iterative,dual,warm,28,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,84101,0.47090587799903005
0,iterative,dual,warm,29,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,87101,0.4770877709997876
0,iterative,dual,warm,30,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,90101,0.4535881439987861
0,iterative,dual,warm,31,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,93101,0.47739393599840696
0,iterative,dual,warm,32,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,96101,0.5098034399998141
0,iterative,dual,warm,33,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,99101,0.5255326480000804
0,iterative,dual,warm,34,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,102101,0.5273935199984408
0,iterative,dual,warm,35,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,105101,0.4663179199997103
0,iterative,dual,warm,36,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,108101,0.5287998210005753
0,iterative,dual,warm,37,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,111101,0.5240531609997561
0,iterative,dual,warm,38,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,114101,0.5434988099987095
0,iterative,dual,warm,39,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,117101,0.46086722899781307
0,iterative,dual,warm,40,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,120101,0.4594972939994477
0,iterative,dual,warm,41,190,0.5,0.1,fixed,3000,3000,0,0,0.001,0.01,17955,123101,0.4794424589999835
