solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,search_proportion_used,current_threshold,variables,constraints,cpu_time
0,once,auto,cold,1,,0,70,0.5,0.1,fixed,10,218960,218960,1,,2415,218961,119.775467226
0,iterative,auto,warm,0.01,,0,70,0.5,0.1,fixed,10,100,100,1,,2415,101,0.006217771999985189
0,iterative,auto,warm,0.01,,1,70,0.5,0.1,fixed,10,10,10,0.01,,2415,111,0.0029246459999967556
0,iterative,auto,warm,0.01,,2,70,0.5,0.1,fixed,10,10,10,0.01,,2415,121,0.002849385000018856
0,iterative,auto,warm,0.01,,3,70,0.5,0.1,fixed,10,10,10,0.01,,2415,131,0.002566481000002341
0,iterative,auto,warm,0.01,,4,70,0.5,0.1,fixed,10,10,10,0.01,,2415,141,0.0028063040000176898
0,iterative,auto,warm,0.01,,5,70,0.5,0.1,fixed,10,10,10,0.01,,2415,151,0.002417656999995188
0,iterative,auto,warm,0.01,,6,70,0.5,0.1,fixed,10,10,10,0.01,,2415,161,0.002597710000003417
0,iterative,auto,warm,0.01,,7,70,0.5,0.1,fixed,10,10,10,0.01,,2415,171,0.0022063699999819164
0,iterative,auto,warm,0.01,,8,70,0.5,0.1,fixed,10,10,10,0.01,,2415,181,0.002679294999978765
0,iterative,auto,warm,0.01,,9,70,0.5,0.1,fixed,10,10,10,0.01,,2415,191,0.0026010890000236486
0,iterative,auto,warm,0.01,,10,70,0.5,0.1,fixed,10,10,10,0.01,,2415,201,0.002627127000010887
0,iterative,auto,warm,0.01,,11,70,0.5,0.1,fixed,10,10,10,0.01,,2415,211,0.0025222349999864946
0,iterative,auto,warm,0.01,,12,70,0.5,0.1,fixed,10,10,10,0.01,,2415,221,0.002401980000001913
0,iterative,auto,warm,0.01,,13,70,0.5,0.1,fixed,10,10,10,0.01,,2415,231,0.002927730999999767
0,iterative,auto,warm,0.01,,14,70,0.5,0.1,fixed,10,10,10,0.01,,2415,241,0.002610049999987041
0,iterative,auto,warm,0.01,,15,70,0.5,0.1,fixed,10,10,10,0.01,,2415,251,0.002611946000001808
0,iterative,auto,warm,0.01,,16,70,0.5,0.1,fixed,10,10,10,0.01,,2415,261,0.0029680279999979575
0,iterative,auto,warm,0.01,,17,70,0.5,0.1,fixed,10,10,10,0.01,,2415,271,0.0028863450000073954
0,iterative,auto,warm,0.01,,18,70,0.5,0.1,fixed,10,10,10,0.01,,2415,281,0.0027291780000098242
0,iterative,auto,warm,0.01,,19,70,0.5,0.1,fixed,10,10,10,0.01,,2415,291,0.0027813039999955436
0,iterative,auto,warm,0.01,,20,70,0.5,0.1,fixed,10,10,10,0.01,,2415,301,0.0030790149999972982
0,iterative,auto,warm,0.01,,21,70,0.5,0.1,fixed,10,10,10,0.01,,2415,311,0.00265538900001161
0,iterative,auto,warm,0.01,,22,70,0.5,0.1,fixed,10,10,10,0.01,,2415,321,0.0035383139999964897
0,iterative,auto,warm,0.01,,23,70,0.5,0.1,fixed,10,10,10,0.01,,2415,331,0.0029447100000083992
0,iterative,auto,warm,0.01,,24,70,0.5,0.1,fixed,10,10,10,0.01,,2415,341,0.0027217559999996865
0,iterative,auto,warm,0.01,,25,70,0.5,0.1,fixed,10,10,10,0.01,,2415,351,0.002699786999983189
0,iterative,auto,warm,0.01,,26,70,0.5,0.1,fixed,10,10,10,0.01,,2415,361,0.002902847999990854
0,iterative,auto,warm,0.01,,27,70,0.5,0.1,fixed,10,10,10,0.01,,2415,371,0.002869655000012017
0,iterative,auto,warm,0.01,,28,70,0.5,0.1,fixed,10,10,10,0.01,,2415,381,0.0029359579999947982
0,iterative,auto,warm,0.01,,29,70,0.5,0.1,fixed,10,10,10,0.01,,2415,391,0.002960586000000376
0,iterative,auto,warm,0.01,,30,70,0.5,0.1,fixed,10,10,10,0.01,,2415,401,0.0031617770000025303
0,iterative,auto,warm,0.01,,31,70,0.5,0.1,fixed,10,10,10,0.01,,2415,411,0.0033132650000027297
