solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,min_order,min_proportion,proportion_used,variables,constraints,cpu_time
0,once,dual,cold,0,50,0.5,0.1,fixed,10,78400,78400,3,1,1,1225,78401,160.731335241
0,iterative,dual,warm,0,50,0.5,0.1,fixed,10,100,100,3,1,1,1225,101,0.0036031590000220604
0,iterative,dual,warm,1,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,111,0.0016695850000019163
0,iterative,dual,warm,2,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,121,0.0016716410000015003
0,iterative,dual,warm,3,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,131,0.0015418380000085108
0,iterative,dual,warm,4,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,141,0.0017440190000002076
0,iterative,dual,warm,5,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,151,0.0016037709999920935
0,iterative,dual,warm,6,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,161,0.0015593630000125813
0,iterative,dual,warm,7,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,171,0.0015684079999971345
0,iterative,dual,warm,8,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,181,0.0016616289999831224
0,iterative,dual,warm,9,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,191,0.00168618800000786
0,iterative,dual,warm,10,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,201,0.0015619330000049558
0,iterative,dual,warm,11,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,211,0.0015575050000222745
0,iterative,dual,warm,12,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,221,0.0016065719999858175
0,iterative,dual,warm,13,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,231,0.0015656550000073821
0,iterative,dual,warm,14,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,241,0.0016914089999886528
0,iterative,dual,warm,15,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,251,0.001802599000001237
0,iterative,dual,warm,16,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,261,0.0018117159999917476
0,iterative,dual,warm,17,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,271,0.0018246580000038648
0,iterative,dual,warm,18,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,281,0.0018146979999755786
0,iterative,dual,warm,19,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,291,0.0016749920000052043
0,iterative,dual,warm,20,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,301,0.0015954480000175408
0,iterative,dual,warm,21,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,311,0.0018603659999882893
0,iterative,dual,warm,22,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,321,0.001622271000002229
0,iterative,dual,warm,23,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,331,0.0021560039999997116
0,iterative,dual,warm,24,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,341,0.0018262540000080207
0,iterative,dual,warm,25,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,351,0.001810415999983661
0,iterative,dual,warm,26,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,361,0.001841216999991957
0,iterative,dual,warm,27,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,371,0.0020328559999995832
0,iterative,dual,warm,28,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,381,0.001842378000020517
0,iterative,dual,warm,29,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,391,0.002615963000010879
0,iterative,dual,warm,30,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,401,0.0018712170000014794
0,iterative,dual,warm,31,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,411,0.0018148899999914647
0,iterative,dual,warm,32,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,421,0.002207095999978037
0,iterative,dual,warm,33,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,431,0.002264107999991438
0,iterative,dual,warm,34,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,441,0.002524278000009872
0,iterative,dual,warm,35,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,451,0.0020728789999964192
0,iterative,dual,warm,36,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,461,0.002455841999989161
0,iterative,dual,warm,37,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,471,0.002128059999989773
0,iterative,dual,warm,38,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,481,0.0027826680000089254
0,iterative,dual,warm,39,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,491,0.002543699000000288
0,iterative,dual,warm,40,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,501,0.0026709230000108164
0,iterative,dual,warm,41,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,511,0.0019347570000149972
0,iterative,dual,warm,42,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,521,0.002452616999988777
0,iterative,dual,warm,43,50,0.5,0.1,fixed,10,10,10,3,1,1,1225,531,0.002105790999991086
